0.0069282,5208.8,138,33.54,33.539,8.5296e-05,50.198,50.198,0.00085682,105.23,105.23,0.00066543,119.44,123.4,3.9651
0.0069282,5284.6,139,35.563,35.563,1.4683e-05,51.236,51.236,0.00049086,108.66,108.66,0.0012728,119.87,123.85,3.9809
0.0069282,5360.9,140,33.555,33.555,0.00041174,68.536,68.536,4.5316e-05,104.26,104.26,0.00011361,120.29,124.28,3.9974
0.0069282,5437.7,141,35.395,35.395,8.2557e-05,52.323,52.323,0.00028454,97.682,97.681,0.0007627,120.7,124.71,4.0168
0.0069282,5515.1,142,34.014,34.013,0.00011449,74.97,74.97,0.000434,109.39,109.39,0.0003418,121.1,125.14,4.0372
0.0069282,5593.1,143,33.576,33.576,0.0001258,74.406,74.405,0.00049858,101.16,101.16,0.00095843,121.49,125.55,4.0585
0.0069282,5671.6,144,34.997,34.997,4.6125e-05,79.497,79.497,0.00023183,104.97,104.97,0.0020025,121.88,125.96,4.0817
0.0069282,5750.6,145,34.64,34.64,1.2699e-05,65.534,65.534,0.00012172,98.9,98.9,0.00063014,122.25,126.36,4.1037
0.0069282,5830.2,146,35.879,35.879,1.7862e-05,64.501,64.501,0.00089815,105.29,105.3,0.0087914,122.62,126.75,4.1274
0.0069282,5910.4,147,35.601,35.601,0.00029402,69.886,69.886,0.00025012,105.46,105.46,0.00061169,122.98,127.13,4.1498
0.0069282,5991.1,148,35.985,35.986,0.00092955,57.663,57.663,3.1154e-05,108.96,108.95,0.0091752,123.33,127.5,4.1725
0.0069282,6072.3,149,33.955,33.955,0.00028852,77.796,77.796,0.00071975,104.99,105,0.0028693,123.68,127.87,4.1944
0.0069282,6154.1,150,35.434,35.434,0.00037984,72.583,72.583,3.5828e-05,111.1,111.1,0.002302,124.01,128.23,4.2159
0.0069282,6236.4,151,34.875,34.874,0.00046507,52.584,52.584,0.00055266,111.29,111.29,0.0010002,124.35,128.58,4.2361
0.0069282,6319.3,152,33.634,33.633,0.00046839,64.678,64.678,0.00023883,100.82,100.82,0.00098089,124.67,128.92,4.2551
0.0069282,6402.7,153,35.908,35.908,0.00061477,80.385,80.384,0.00065761,102.4,102.39,0.01111,124.99,129.26,4.2738
0.0069282,6486.7,154,33.675,33.674,0.0011065,78.819,78.819,0.00031729,101.38,101.37,0.0037624,125.3,129.59,4.29
0.0069282,6571.2,155,35.82,35.82,0.00047204,80.742,80.743,0.00060148,103.39,103.39,0.0012598,125.6,129.91,4.3054
0.0069282,6656.2,156,35.728,35.729,0.00096089,49.581,49.581,5.7116e-05,109.94,109.93,0.0023533,125.9,130.22,4.3194
0.0069282,6741.9,157,35.923,35.923,0.00063939,81.21,81.21,0.00073217,112.38,112.37,0.0028744,126.19,130.53,4.3315
0.0069282,6828,158,33.667,33.667,0.00045663,68.571,68.571,0.00071677,106.59,106.59,8.2006e-05,126.48,130.83,4.3426
0.0069282,6914.7,159,34.215,34.215,4.6602e-06,63.418,63.419,0.00041212,112.7,112.7,0.0049092,126.77,131.12,4.3506
0.0069282,7002,160,35.384,35.384,0.00019692,73.306,73.306,0.00033294,112.87,112.87,0.00029984,127.04,131.4,4.3596
0.0069282,7089.8,161,35.138,35.138,4.2915e-05,49.506,49.506,1.9096e-05,113.01,113.02,0.0076244,127.31,131.68,4.3638
0.0069282,7178.1,162,34.126,34.126,8.2397e-05,75.811,75.811,0.00010904,113.19,113.18,0.009276,127.58,131.95,4.368
0.0069282,7267,163,35.225,35.225,7.9444e-05,79.97,79.969,0.00045134,113.33,113.33,0.0044236,127.84,132.21,4.3701
0.0069282,7356.4,164,33.824,33.824,1.9077e-05,73.053,73.052,0.00034426,113.48,113.48,0.00018468,128.1,132.47,4.37
0.0069282,7446.4,165,35.854,35.854,0.00026702,68.794,68.795,0.001011,113.62,113.62,0.0021981,128.35,132.72,4.3703
0.0069282,7537,166,35.578,35.578,6.4233e-05,53.432,53.432,1.2318e-05,113.76,113.76,0.0016876,128.6,132.97,4.3662
0.0069282,7628,167,34.646,34.645,0.00038056,64.869,64.869,2.9664e-06,113.9,113.9,0.00041232,128.85,133.21,4.3614
0.0069282,7719.7,168,34.784,34.784,8.5629e-05,79.477,79.477,3.5815e-05,111.56,111.56,0.00017,129.09,133.44,4.3568
0.0069282,7811.8,169,35.162,35.161,0.00097875,75.275,75.276,0.00055247,101.87,101.87,0.0020438,129.32,133.67,4.3473
0.0069282,7904.6,170,34.526,34.526,0.00029281,67.298,67.298,7.1882e-06,113.48,113.48,0.0010029,129.56,133.89,4.3382
0.0069282,7997.8,171,35.87,35.871,0.00041777,80.014,80.013,0.00050558,113.6,113.6,0.0090756,129.78,134.11,4.3293
0.0069282,8091.7,172,35.972,35.971,0.00080137,71.13,71.132,0.0013289,104.52,104.52,0.0012442,130.01,134.32,4.3153
0.0069282,8186,173,33.653,33.652,0.000362,76.064,76.064,0.00014258,100.58,100.58,0.0052459,130.23,134.53,4.3012
0.0069282,8280.9,174,35.691,35.691,0.00044926,57.216,57.216,7.9126e-05,101.48,101.48,0.0042217,130.45,134.73,4.2872
0.0069282,8376.4,175,36.078,36.078,0.00015995,82.617,82.617,0.00026967,107.87,107.87,0.0049847,130.66,134.93,4.2703
0.0069282,8472.4,176,36.08,36.08,0.00019137,81.149,81.149,0.00014631,101.59,101.59,0.0013681,130.87,135.12,4.2518
