0.006,21604,302,120.63,120.64,0.0027557
0.006,21747,303,120.64,120.64,0.0015694
0.006,21891,304,119.51,119.51,0.0023671
0.006,22035,305,124.26,124.26,0.0013739
0.006,22180,306,117.94,117.94,0.00051967
0.006,22325,307,117.98,117.98,0.0021663
0.006,22470,308,120.09,120.09,0.00087122
0.006,22617,309,120.95,120.96,0.0015832
0.006,22763,310,118.1,118.1,0.00042835
0.006,22910,311,118.95,118.95,0.00018277
0.006,23058,312,118.18,118.18,0.0013785
0.006,23206,313,123.02,123.01,0.007379
0.006,23354,314,124.71,124.7,0.004234
0.006,23503,315,123.82,123.83,0.004532
0.006,23653,316,123.42,123.41,0.0013082
0.006,23803,317,119.19,119.19,0.00062821
0.006,23953,318,124.89,124.89,0.0004136
0.006,24104,319,123.01,123.01,0.0047032
0.006,24256,320,124.7,124.7,0.0002004
0.006,24407,321,122.79,122.8,0.0004208
0.006,24560,322,124.71,124.7,0.0013808
0.006,24712,323,124.26,124.26,0.0023881
0.006,24866,324,120.21,120.21,0.00026391
0.006,25019,325,120.36,120.36,0.0041577
0.006,25174,326,121,120.99,0.0030145
0.006,25328,327,124.7,124.7,0.0025672
0.006,25483,328,120.36,120.36,0.0012624
0.006,25639,329,120.93,120.93,0.0043078
0.006,25795,330,117.92,117.92,0.0015461
0.006,25952,331,121,121,0.0053686
0.006,26109,332,123.01,123.01,1.7072e-05
0.006,26266,333,123.86,123.86,0.00027577
0.006,26424,334,121.9,121.9,3.3024e-05
0.006,26583,335,125.64,125.64,0.003736
0.006,26742,336,119.4,119.39,0.0034494
0.006,26901,337,123.42,123.41,0.004585
0.006,27061,338,121.24,121.24,0.0015117
0.006,27221,339,118.53,118.52,0.0011996
0.006,27382,340,122.85,122.85,0.0006047
0.006,27544,341,119.55,119.55,0.00087371
0.006,27705,342,119.19,119.19,0.00047276
0.006,27868,343,119.61,119.61,0.0013529
0.006,28030,344,120.1,120.09,0.002437
0.006,28194,345,119.19,119.19,0.0037608
0.006,28357,346,121.91,121.91,0.0012134
0.006,28521,347,125.66,125.64,0.017645
0.006,28686,348,118.28,118.28,0.00067494
0.006,28851,349,121.04,121.04,0.0013715
0.006,29017,350,126.18,126.18,0.0022505
0.006,29183,351,119.84,119.84,6.2079e-05
0.006,29349,352,119.39,119.39,0.002402
0.006,29516,353,120.36,120.36,0.0026498
0.006,29684,354,117.93,117.92,0.0082633
0.006,29852,355,122.62,122.63,0.0062222
0.006,30020,356,123.83,123.83,0.0011079
0.006,30189,357,118.52,118.52,0.0021154
0.006,30358,358,118.03,118.03,0.0042366
0.006,30528,359,119.58,119.57,0.0072434
0.006,30698,360,123.95,123.95,0.0040094
0.006,30869,361,126.13,126.13,0.00035994
0.006,31040,362,124.24,124.26,0.019472
0.006,31212,363,125.64,125.64,0.00081043
0.006,31384,364,123.96,123.96,0.0046469
0.006,31557,365,122.91,122.92,0.0097005
0.006,31730,366,126.64,126.64,0.0032402
0.006,31904,367,126.13,126.13,0.0002119
0.006,32078,368,121.23,121.24,0.0059847
0.006,32253,369,123.02,123.01,0.0016914
0.006,32428,370,125.08,125.09,0.0016026
0.006,32603,371,122.63,122.63,0.0021956
0.006,32779,372,123.83,123.83,0.00034434
0.006,32956,373,126.64,126.64,0.00049675
0.006,33132,374,118.4,118.4,0.0052809
0.006,33310,375,118.1,118.1,0.00081688
0.006,33488,376,117.91,117.91,0.0015273
0.006,33666,377,126.13,126.13,0.0033543
0.006,33845,378,126.29,126.29,0.0019864
0.006,34024,379,118.18,118.18,0.0018276
0.006,34204,380,126.13,126.13,0.00032176
0.006,34384,381,127.16,127.16,0.00084786
0.006,34565,382,118.03,118.03,0.0011995
0.006,34746,383,120.64,120.64,0.00039316
0.006,34928,384,118.28,118.28,0.00096229
0.006,35110,385,123.41,123.41,0.0007977
0.006,35293,386,121.98,121.98,0.0040843
0.006,35476,387,126.31,126.31,0.00080785
0.006,35659,388,124.7,124.7,0.0045198
0.006,35843,389,122.63,122.63,0.0017388
0.006,36028,390,126.13,126.13,0.00018962
0.006,36213,391,125.64,125.64,0.003841
0.006,36398,392,127.15,127.16,0.0038672
0.006,36584,393,124.71,124.7,0.0071727
0.006,36771,394,124.26,124.26,0.00084564
0.006,36958,395,118.28,118.28,0.0010092
0.006,37145,396,127.16,127.16,3.8733e-05
0.006,37333,397,119.39,119.39,0.00019722
0.006,37521,398,126.35,126.35,0.00093867
0.006,37710,399,126.35,126.35,0.0019517
0.006,37899,400,126.13,126.13,0.00086016
0.006,38089,401,119.61,119.61,0.00069019
0.006,38279,402,127.7,127.69,0.0055595
0.006,38470,403,122.01,122.01,0.0016011
0.006,38661,404,123.83,123.83,0.0010868
0.006,38853,405,127.16,127.16,0.00050044
0.006,39045,406,127.61,127.61,0.00057947
0.006,39237,407,121.12,121.11,0.0013384
0.006,39430,408,120.63,120.64,0.0070098
0.006,39624,409,125.17,125.16,0.0017187
0.006,39818,410,125.19,125.19,0.00372
0.006,40012,411,127.69,127.69,1.5107e-05
0.006,40207,412,127.63,127.63,2.4621e-05
0.006,40403,413,126.13,126.13,0.0016516
0.006,40599,414,121.24,121.24,2.627e-05
0.006,40795,415,119.85,119.84,0.0018254
0.006,40992,416,125.2,125.2,0.0030566
0.006,41189,417,118.1,118.1,0.0025613
0.006,41387,418,118.67,118.67,0.0018027
0.006,41585,419,122.63,122.63,0.0038823
0.006,41784,420,127.16,127.16,0.0011585
0.006,41983,421,126.41,126.41,0.0020352
0.006,42183,422,127.69,127.69,0.00054107
0.006,42383,423,118.19,118.18,0.0039556
0.006,42584,424,121.91,121.9,0.00051955
0.006,42785,425,127.17,127.16,0.0099212
0.006,42986,426,120.93,120.93,0.00055561
0.006,43188,427,128.24,128.24,0.00063606
0.006,43391,428,117.91,117.91,6.2084e-05
0.006,43594,429,126.13,126.13,0.00046481
0.006,43797,430,117.94,117.94,0.0034671
0.006,44001,431,128.24,128.24,0.0015073
0.006,44206,432,127.69,127.69,0.0017591
0.006,44411,433,117.98,117.98,0.0017172
0.006,44616,434,121.56,121.57,0.00071008
0.006,44822,435,123.04,123.04,0.0002512
0.006,45028,436,122.05,122.05,0.0021418
0.006,45235,437,118.03,118.03,0.0031504
0.006,45442,438,118.4,118.4,0.00081527
0.006,45650,439,127.16,127.16,0.00054135
0.006,45858,440,126.64,126.64,0.0021398
0.006,46067,441,120.09,120.09,0.0010359
0.006,46276,442,127.7,127.7,0.0015216
0.006,46486,443,119.02,119.02,0.0023782
0.006,46696,444,117.9,117.91,0.0080452
0.006,46906,445,123.83,123.83,0.00055265
0.006,47117,446,123.05,123.05,0.0025114
0.006,47329,447,117.94,117.94,0.0013492
0.006,47541,448,118.52,118.52,1.7903e-05
0.006,47753,449,128.24,128.24,0.00088975
0.006,47966,450,117.98,117.98,0.0029263
0.006,48180,451,120.36,120.36,9.6504e-05
0.006,48394,452,128.25,128.24,0.0021311
0.006,48608,453,127.15,127.16,0.010048
0.006,48823,454,127.16,127.16,0.0058546
0.006,49038,455,124.7,124.7,1.9507e-06
0.006,49254,456,124.26,124.26,0.0030212
0.006,49470,457,123.83,123.83,0.0016666
0.006,49687,458,119.39,119.39,3.2418e-05
0.006,49904,459,118.29,118.28,0.0070139
0.006,50122,460,128.81,128.81,0.00025204
0.006,50340,461,123.42,123.41,0.0028904
0.006,50559,462,120.36,120.36,0.0047419
0.006,50778,463,126.64,126.64,0.0041006
0.006,50997,464,128.81,128.81,0.0046504
0.006,51217,465,127.15,127.16,0.0027357
0.006,51438,466,126.14,126.13,0.0067235
0.006,51659,467,123.01,123.01,8.7373e-05
0.006,51880,468,118.18,118.18,0.0039932
0.006,52102,469,118.4,118.4,0.00017779
0.006,52325,470,118.2,118.2,0.0045301
0.006,52548,471,127.69,127.69,0.00054573
0.006,52771,472,123.08,123.08,0.007778
0.006,52995,473,122.08,122.09,0.0018543
0.006,53219,474,125.64,125.64,0.0042093
0.006,53444,475,120.64,120.64,0.00053718
