0.0077942,13570,210,48.175,48.175,4.778e-05,87.938,87.939,0.00083515,148.58,157.22,8.6393
0.0077942,13699,211,48.014,48.014,6.0852e-05,102.3,102.3,0.0002145,148.73,157.22,8.4848
0.0077942,13829,212,47.856,47.856,3.0203e-05,92.775,92.775,0.00031407,148.88,157.22,8.3325
0.0077942,13960,213,46.745,46.745,0.00015796,93.661,93.662,0.0003923,149.03,157.22,8.1822
0.0077942,14092,214,50.314,50.314,3.9762e-05,98.688,98.687,0.00095494,149.18,157.22,8.034
0.0077942,14224,215,47.284,47.284,7.4617e-05,84.96,84.959,0.00035521,149.33,157.22,7.8878
0.0077942,14356,216,49.598,49.598,3.4008e-05,71.73,71.73,0.00018632,149.47,157.22,7.7437
0.0077942,14489,217,46.92,46.92,9.3091e-06,102.9,102.9,0.00010746,149.62,157.22,7.6015
0.0077942,14623,218,51.281,51.282,4.5919e-05,102.94,102.94,1.3812e-05,149.76,157.22,7.4612
0.0077942,14758,219,48.735,48.735,5.3685e-05,98.44,98.44,0.00013925,149.89,157.22,7.3229
0.0077942,14893,220,51.485,51.485,0.00028008,101.58,101.58,0.00062981,150.03,157.22,7.1864
0.0077942,15029,221,46.175,46.175,7.5414e-06,99.713,99.712,0.00022583,150.17,157.22,7.0517
0.0077942,15165,222,46.178,46.178,4.4647e-06,75.326,75.326,7.5841e-05,150.3,157.22,6.9189
0.0077942,15302,223,46.334,46.334,0.00019395,89.039,89.039,0.00029834,150.43,157.22,6.7878
0.0077942,15439,224,47.589,47.589,4.4233e-06,103.51,103.51,0.00076142,150.56,157.22,6.6585
0.0077942,15578,225,46.493,46.493,3.9323e-05,86.41,86.41,0.00038341,150.69,157.22,6.5309
0.0077942,15716,226,48.943,48.943,0.0001762,74.002,74.002,8.4396e-05,150.81,157.22,6.405
0.0077942,15856,227,49.839,49.839,9.974e-05,76.805,76.805,0.00015937,150.94,157.22,6.2808
0.0077942,15996,228,47.126,47.126,4.4969e-05,86.444,86.445,0.00070214,151.06,157.22,6.1582
0.0077942,16136,229,49.847,49.847,3.1871e-05,86.014,86.014,2.1186e-05,151.18,157.22,6.0372
0.0077942,16278,230,51.543,51.543,0.0002796,99.154,99.154,0.00020157,151.3,157.22,5.9178
0.0077942,16419,231,51.549,51.549,0.00027956,82.769,82.768,0.00081839,151.42,157.22,5.7999
0.0077942,16562,232,51.554,51.554,0.00027951,104.12,104.12,0.0004376,151.53,157.22,5.6836
0.0077942,16705,233,46.074,46.075,8.4093e-05,88.293,88.293,0.00029081,151.65,157.22,5.5688
0.0077942,16849,234,47.47,47.47,2.7265e-05,103.13,103.13,0.00032665,151.76,157.22,5.4555
0.0077942,16993,235,47.472,47.472,1.7052e-05,94.75,94.75,0.0001767,151.87,157.22,5.3436
0.0077942,17138,236,49.164,49.164,0.00013166,101.31,101.31,0.00049239,151.98,157.22,5.2332
0.0077942,17283,237,46.237,46.237,3.3415e-05,87.899,87.899,0.00028295,152.09,157.22,5.1242
0.0077942,17430,238,51.585,51.585,0.00027925,77.701,77.701,0.00015577,152.2,157.22,5.0165
0.0077942,17576,239,49.171,49.171,0.00014474,104.34,104.34,7.3757e-05,152.31,157.22,4.9103
0.0077942,17724,240,49.175,49.175,8.2986e-05,69.901,69.902,0.00053138,152.41,157.22,4.8053
0.0077942,17872,241,51.599,51.599,0.00027913,80.484,80.484,0.00054966,152.52,157.22,4.7017
0.0077942,18020,242,46.761,46.761,1.4433e-05,104.77,104.77,9.9747e-05,152.62,157.22,4.5994
0.0077942,18170,243,50.841,50.841,2.0072e-05,93.826,93.826,0.00020911,152.72,157.22,4.4984
0.0077942,18319,244,50.097,50.097,8.2717e-05,104.5,104.5,0.00039819,152.82,157.22,4.3987
0.0077942,18470,245,46.114,46.114,0.00010327,101.55,101.55,3.496e-05,152.92,157.22,4.3002
0.0077942,18621,246,46.417,46.417,0.00018287,69.991,69.991,0.00040542,153.01,157.22,4.2029
0.0077942,18773,247,49.387,49.387,1.0777e-05,99.847,99.847,0.00030177,153.11,157.22,4.1068
0.0077942,18925,248,49.389,49.389,6.646e-06,93.904,93.904,6.3148e-05,153.21,157.22,4.0119
0.0077942,19078,249,49.393,49.393,0.0001268,71.15,71.15,8.1733e-05,153.3,157.22,3.9181
0.0077942,19231,250,47.366,47.366,7.6351e-05,103.95,103.95,0.0011461,153.39,157.22,3.8255
0.0077942,19386,251,47.367,47.367,3.4203e-05,105.37,105.37,0.00014367,153.48,157.22,3.7341
0.0077942,19540,252,47.054,47.054,1.6509e-05,105.07,105.07,0.00059805,153.57,157.22,3.6437
0.0077942,19696,253,46.591,46.591,4.4192e-05,91.689,91.689,8.8552e-05,153.66,157.22,3.5545
0.0077942,19852,254,46.593,46.593,9.1297e-05,92.635,92.635,5.8356e-05,153.75,157.22,3.4663
0.0077942,20008,255,46.595,46.595,0.00025904,101.77,101.77,0.00016922,153.84,157.22,3.3792
0.0077942,20166,256,51.664,51.664,0.00027858,89.01,89.01,0.00017325,153.92,157.22,3.2931
